Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize
NFO,62405,30,BANKNIFTY,BANKNIFTY27MAR25P28500,2025-03-27,OPTIDX,PE,28500.0,0.05
NFO,62404,30,BANKNIFTY,BANKNIFTY27MAR25C28500,2025-03-27,OPTIDX,CE,28500.0,0.05
NFO,61145,30,BANKNIFTY,BANKNIFTY27MAR25P61500,2025-03-27,OPTIDX,PE,61500.0,0.05
NFO,61144,30,BANKNIFTY,BANKNIFTY27MAR25C61500,2025-03-27,OPTIDX,CE,61500.0,0.05
NFO,61143,30,BANKNIFTY,BANKNIFTY27MAR25P60000,2025-03-27,OPTIDX,PE,60000.0,0.05
NFO,61142,30,BANKNIFTY,BANKNIFTY27MAR25C60000,2025-03-27,OPTIDX,CE,60000.0,0.05
NFO,61141,30,BANKNIFTY,BANKNIFTY27MAR25P58500,2025-03-27,OPTIDX,PE,58500.0,0.05
NFO,61140,30,BANKNIFTY,BANKNIFTY27MAR25C58500,2025-03-27,OPTIDX,CE,58500.0,0.05
NFO,61139,30,BANKNIFTY,BANKNIFTY27MAR25P57000,2025-03-27,OPTIDX,PE,57000.0,0.05
NFO,61138,30,BANKNIFTY,BANKNIFTY27MAR25C57000,2025-03-27,OPTIDX,CE,57000.0,0.05
NFO,61137,30,BANKNIFTY,BANKNIFTY27MAR25P55500,2025-03-27,OPTIDX,PE,55500.0,0.05
NFO,61110,30,BANKNIFTY,BANKNIFTY27MAR25C55500,2025-03-27,OPTIDX,CE,55500.0,0.05
NFO,61109,30,BANKNIFTY,BANKNIFTY27MAR25P54000,2025-03-27,OPTIDX,PE,54000.0,0.05
NFO,61104,30,BANKNIFTY,BANKNIFTY27MAR25C54000,2025-03-27,OPTIDX,CE,54000.0,0.05
NFO,61103,30,BANKNIFTY,BANKNIFTY27MAR25P52500,2025-03-27,OPTIDX,PE,52500.0,0.05
NFO,61098,30,BANKNIFTY,BANKNIFTY27MAR25C52500,2025-03-27,OPTIDX,CE,52500.0,0.05
NFO,61097,30,BANKNIFTY,BANKNIFTY27MAR25P51000,2025-03-27,OPTIDX,PE,51000.0,0.05
NFO,61092,30,BANKNIFTY,BANKNIFTY27MAR25C51000,2025-03-27,OPTIDX,CE,51000.0,0.05
NFO,61091,30,BANKNIFTY,BANKNIFTY27MAR25P49500,2025-03-27,OPTIDX,PE,49500.0,0.05
NFO,61086,30,BANKNIFTY,BANKNIFTY27MAR25C49500,2025-03-27,OPTIDX,CE,49500.0,0.05
NFO,61085,30,BANKNIFTY,BANKNIFTY27MAR25P48000,2025-03-27,OPTIDX,PE,48000.0,0.05
NFO,61084,30,BANKNIFTY,BANKNIFTY27MAR25C48000,2025-03-27,OPTIDX,CE,48000.0,0.05
NFO,61083,30,BANKNIFTY,BANKNIFTY27MAR25P46500,2025-03-27,OPTIDX,PE,46500.0,0.05
NFO,61078,30,BANKNIFTY,BANKNIFTY27MAR25C46500,2025-03-27,OPTIDX,CE,46500.0,0.05
NFO,61076,30,BANKNIFTY,BANKNIFTY27MAR25P45000,2025-03-27,OPTIDX,PE,45000.0,0.05
NFO,61075,30,BANKNIFTY,BANKNIFTY27MAR25C45000,2025-03-27,OPTIDX,CE,45000.0,0.05
NFO,61073,30,BANKNIFTY,BANKNIFTY27MAR25P43500,2025-03-27,OPTIDX,PE,43500.0,0.05
NFO,61067,30,BANKNIFTY,BANKNIFTY27MAR25C43500,2025-03-27,OPTIDX,CE,43500.0,0.05
NFO,61066,30,BANKNIFTY,BANKNIFTY27MAR25P42000,2025-03-27,OPTIDX,PE,42000.0,0.05
NFO,61065,30,BANKNIFTY,BANKNIFTY27MAR25C42000,2025-03-27,OPTIDX,CE,42000.0,0.05
NFO,61064,30,BANKNIFTY,BANKNIFTY27MAR25P40500,2025-03-27,OPTIDX,PE,40500.0,0.05
NFO,61063,30,BANKNIFTY,BANKNIFTY27MAR25C40500,2025-03-27,OPTIDX,CE,40500.0,0.05
NFO,61062,30,BANKNIFTY,BANKNIFTY27MAR25P39000,2025-03-27,OPTIDX,PE,39000.0,0.05
NFO,61061,30,BANKNIFTY,BANKNIFTY27MAR25C39000,2025-03-27,OPTIDX,CE,39000.0,0.05
NFO,60998,30,BANKNIFTY,BANKNIFTY27MAR25P37500,2025-03-27,OPTIDX,PE,37500.0,0.05
NFO,60884,30,BANKNIFTY,BANKNIFTY27MAR25C37500,2025-03-27,OPTIDX,CE,37500.0,0.05
NFO,60883,30,BANKNIFTY,BANKNIFTY27MAR25P36000,2025-03-27,OPTIDX,PE,36000.0,0.05
NFO,60882,30,BANKNIFTY,BANKNIFTY27MAR25C36000,2025-03-27,OPTIDX,CE,36000.0,0.05
NFO,60881,30,BANKNIFTY,BANKNIFTY27MAR25P34500,2025-03-27,OPTIDX,PE,34500.0,0.05
NFO,60876,30,BANKNIFTY,BANKNIFTY27MAR25C34500,2025-03-27,OPTIDX,CE,34500.0,0.05
NFO,60875,30,BANKNIFTY,BANKNIFTY27MAR25P33000,2025-03-27,OPTIDX,PE,33000.0,0.05
NFO,60874,30,BANKNIFTY,BANKNIFTY27MAR25C33000,2025-03-27,OPTIDX,CE,33000.0,0.05
NFO,60873,30,BANKNIFTY,BANKNIFTY27MAR25P31500,2025-03-27,OPTIDX,PE,31500.0,0.05
NFO,60870,30,BANKNIFTY,BANKNIFTY27MAR25C31500,2025-03-27,OPTIDX,CE,31500.0,0.05
NFO,60682,30,BANKNIFTY,BANKNIFTY27MAR25P76500,2025-03-27,OPTIDX,PE,76500.0,0.05
NFO,60681,30,BANKNIFTY,BANKNIFTY27MAR25C76500,2025-03-27,OPTIDX,CE,76500.0,0.05
NFO,60059,30,BANKNIFTY,BANKNIFTY27MAR25P73000,2025-03-27,OPTIDX,PE,73000.0,0.05
NFO,60052,30,BANKNIFTY,BANKNIFTY27MAR25C73000,2025-03-27,OPTIDX,CE,73000.0,0.05
NFO,60051,30,BANKNIFTY,BANKNIFTY27MAR25P72500,2025-03-27,OPTIDX,PE,72500.0,0.05
NFO,60050,30,BANKNIFTY,BANKNIFTY27MAR25C72500,2025-03-27,OPTIDX,CE,72500.0,0.05
NFO,60049,30,BANKNIFTY,BANKNIFTY27MAR25P71500,2025-03-27,OPTIDX,PE,71500.0,0.05
NFO,60044,30,BANKNIFTY,BANKNIFTY27MAR25C71500,2025-03-27,OPTIDX,CE,71500.0,0.05
NFO,60043,30,BANKNIFTY,BANKNIFTY27MAR25P71000,2025-03-27,OPTIDX,PE,71000.0,0.05
NFO,60038,30,BANKNIFTY,BANKNIFTY27MAR25C71000,2025-03-27,OPTIDX,CE,71000.0,0.05
NFO,60037,30,BANKNIFTY,BANKNIFTY27MAR25P70000,2025-03-27,OPTIDX,PE,70000.0,0.05
NFO,60036,30,BANKNIFTY,BANKNIFTY27MAR25C70000,2025-03-27,OPTIDX,CE,70000.0,0.05
NFO,60035,30,BANKNIFTY,BANKNIFTY27MAR25P69500,2025-03-27,OPTIDX,PE,69500.0,0.05
NFO,60022,30,BANKNIFTY,BANKNIFTY27MAR25C69500,2025-03-27,OPTIDX,CE,69500.0,0.05
NFO,60017,30,BANKNIFTY,BANKNIFTY27MAR25P68500,2025-03-27,OPTIDX,PE,68500.0,0.05
NFO,60016,30,BANKNIFTY,BANKNIFTY27MAR25C68500,2025-03-27,OPTIDX,CE,68500.0,0.05
NFO,60015,30,BANKNIFTY,BANKNIFTY27MAR25P68000,2025-03-27,OPTIDX,PE,68000.0,0.05
NFO,60014,30,BANKNIFTY,BANKNIFTY27MAR25C68000,2025-03-27,OPTIDX,CE,68000.0,0.05
NFO,60012,30,BANKNIFTY,BANKNIFTY27MAR25P67000,2025-03-27,OPTIDX,PE,67000.0,0.05
NFO,60011,30,BANKNIFTY,BANKNIFTY27MAR25C67000,2025-03-27,OPTIDX,CE,67000.0,0.05
NFO,60009,30,BANKNIFTY,BANKNIFTY27MAR25P66500,2025-03-27,OPTIDX,PE,66500.0,0.05
NFO,60008,30,BANKNIFTY,BANKNIFTY27MAR25C66500,2025-03-27,OPTIDX,CE,66500.0,0.05
NFO,60006,30,BANKNIFTY,BANKNIFTY27MAR25P65500,2025-03-27,OPTIDX,PE,65500.0,0.05
NFO,60004,30,BANKNIFTY,BANKNIFTY27MAR25C65500,2025-03-27,OPTIDX,CE,65500.0,0.05
NFO,60002,30,BANKNIFTY,BANKNIFTY27MAR25P65000,2025-03-27,OPTIDX,PE,65000.0,0.05
NFO,60001,30,BANKNIFTY,BANKNIFTY27MAR25C65000,2025-03-27,OPTIDX,CE,65000.0,0.05
NFO,59998,30,BANKNIFTY,BANKNIFTY27MAR25P64000,2025-03-27,OPTIDX,PE,64000.0,0.05
NFO,59997,30,BANKNIFTY,BANKNIFTY27MAR25C64000,2025-03-27,OPTIDX,CE,64000.0,0.05
NFO,59996,30,BANKNIFTY,BANKNIFTY27MAR25P63500,2025-03-27,OPTIDX,PE,63500.0,0.05
NFO,59995,30,BANKNIFTY,BANKNIFTY27MAR25C63500,2025-03-27,OPTIDX,CE,63500.0,0.05
NFO,59993,30,BANKNIFTY,BANKNIFTY27MAR25P62500,2025-03-27,OPTIDX,PE,62500.0,0.05
NFO,59992,30,BANKNIFTY,BANKNIFTY27MAR25C62500,2025-03-27,OPTIDX,CE,62500.0,0.05
NFO,59991,30,BANKNIFTY,BANKNIFTY27MAR25P62000,2025-03-27,OPTIDX,PE,62000.0,0.05
NFO,59988,30,BANKNIFTY,BANKNIFTY27MAR25C62000,2025-03-27,OPTIDX,CE,62000.0,0.05
NFO,59987,30,BANKNIFTY,BANKNIFTY27MAR25P61000,2025-03-27,OPTIDX,PE,61000.0,0.05
NFO,59986,30,BANKNIFTY,BANKNIFTY27MAR25C61000,2025-03-27,OPTIDX,CE,61000.0,0.05
NFO,59985,30,BANKNIFTY,BANKNIFTY27MAR25P60500,2025-03-27,OPTIDX,PE,60500.0,0.05
NFO,59984,30,BANKNIFTY,BANKNIFTY27MAR25C60500,2025-03-27,OPTIDX,CE,60500.0,0.05
NFO,59983,30,BANKNIFTY,BANKNIFTY27MAR25P60200,2025-03-27,OPTIDX,PE,60200.0,0.05
NFO,59982,30,BANKNIFTY,BANKNIFTY27MAR25C60200,2025-03-27,OPTIDX,CE,60200.0,0.05
NFO,59981,30,BANKNIFTY,BANKNIFTY27MAR25P60100,2025-03-27,OPTIDX,PE,60100.0,0.05
NFO,59980,30,BANKNIFTY,BANKNIFTY27MAR25C60100,2025-03-27,OPTIDX,CE,60100.0,0.05
NFO,59979,30,BANKNIFTY,BANKNIFTY27MAR25P59900,2025-03-27,OPTIDX,PE,59900.0,0.05
NFO,59976,30,BANKNIFTY,BANKNIFTY27MAR25C59900,2025-03-27,OPTIDX,CE,59900.0,0.05
NFO,59975,30,BANKNIFTY,BANKNIFTY27MAR25P59800,2025-03-27,OPTIDX,PE,59800.0,0.05
NFO,59974,30,BANKNIFTY,BANKNIFTY27MAR25C59800,2025-03-27,OPTIDX,CE,59800.0,0.05
NFO,59973,30,BANKNIFTY,BANKNIFTY27MAR25P59700,2025-03-27,OPTIDX,PE,59700.0,0.05
NFO,59972,30,BANKNIFTY,BANKNIFTY27MAR25C59700,2025-03-27,OPTIDX,CE,59700.0,0.05
NFO,59971,30,BANKNIFTY,BANKNIFTY27MAR25P59600,2025-03-27,OPTIDX,PE,59600.0,0.05
NFO,59970,30,BANKNIFTY,BANKNIFTY27MAR25C59600,2025-03-27,OPTIDX,CE,59600.0,0.05
NFO,59958,30,BANKNIFTY,BANKNIFTY27MAR25P59500,2025-03-27,OPTIDX,PE,59500.0,0.05
NFO,59957,30,BANKNIFTY,BANKNIFTY27MAR25C59500,2025-03-27,OPTIDX,CE,59500.0,0.05
NFO,59956,30,BANKNIFTY,BANKNIFTY27MAR25P59400,2025-03-27,OPTIDX,PE,59400.0,0.05
NFO,59955,30,BANKNIFTY,BANKNIFTY27MAR25C59400,2025-03-27,OPTIDX,CE,59400.0,0.05
NFO,59948,30,BANKNIFTY,BANKNIFTY27MAR25P59300,2025-03-27,OPTIDX,PE,59300.0,0.05
NFO,59947,30,BANKNIFTY,BANKNIFTY27MAR25C59300,2025-03-27,OPTIDX,CE,59300.0,0.05
NFO,59946,30,BANKNIFTY,BANKNIFTY27MAR25P59200,2025-03-27,OPTIDX,PE,59200.0,0.05
NFO,59945,30,BANKNIFTY,BANKNIFTY27MAR25C59200,2025-03-27,OPTIDX,CE,59200.0,0.05
NFO,59944,30,BANKNIFTY,BANKNIFTY27MAR25P59100,2025-03-27,OPTIDX,PE,59100.0,0.05
NFO,59943,30,BANKNIFTY,BANKNIFTY27MAR25C59100,2025-03-27,OPTIDX,CE,59100.0,0.05
NFO,59936,30,BANKNIFTY,BANKNIFTY27MAR25P59000,2025-03-27,OPTIDX,PE,59000.0,0.05
NFO,59935,30,BANKNIFTY,BANKNIFTY27MAR25C59000,2025-03-27,OPTIDX,CE,59000.0,0.05
NFO,59928,30,BANKNIFTY,BANKNIFTY27MAR25P58900,2025-03-27,OPTIDX,PE,58900.0,0.05
NFO,59927,30,BANKNIFTY,BANKNIFTY27MAR25C58900,2025-03-27,OPTIDX,CE,58900.0,0.05
NFO,59926,30,BANKNIFTY,BANKNIFTY27MAR25P58800,2025-03-27,OPTIDX,PE,58800.0,0.05
NFO,59925,30,BANKNIFTY,BANKNIFTY27MAR25C58800,2025-03-27,OPTIDX,CE,58800.0,0.05
NFO,59920,30,BANKNIFTY,BANKNIFTY27MAR25P58700,2025-03-27,OPTIDX,PE,58700.0,0.05
NFO,59919,30,BANKNIFTY,BANKNIFTY27MAR25C58700,2025-03-27,OPTIDX,CE,58700.0,0.05
NFO,59908,30,BANKNIFTY,BANKNIFTY27MAR25P58600,2025-03-27,OPTIDX,PE,58600.0,0.05
NFO,59907,30,BANKNIFTY,BANKNIFTY27MAR25C58600,2025-03-27,OPTIDX,CE,58600.0,0.05
NFO,59902,30,BANKNIFTY,BANKNIFTY27MAR25P58400,2025-03-27,OPTIDX,PE,58400.0,0.05
NFO,59901,30,BANKNIFTY,BANKNIFTY27MAR25C58400,2025-03-27,OPTIDX,CE,58400.0,0.05
NFO,59900,30,BANKNIFTY,BANKNIFTY27MAR25P58300,2025-03-27,OPTIDX,PE,58300.0,0.05
NFO,59899,30,BANKNIFTY,BANKNIFTY27MAR25C58300,2025-03-27,OPTIDX,CE,58300.0,0.05
NFO,59892,30,BANKNIFTY,BANKNIFTY27MAR25P58200,2025-03-27,OPTIDX,PE,58200.0,0.05
NFO,59891,30,BANKNIFTY,BANKNIFTY27MAR25C58200,2025-03-27,OPTIDX,CE,58200.0,0.05
NFO,59890,30,BANKNIFTY,BANKNIFTY27MAR25P58100,2025-03-27,OPTIDX,PE,58100.0,0.05
NFO,59889,30,BANKNIFTY,BANKNIFTY27MAR25C58100,2025-03-27,OPTIDX,CE,58100.0,0.05
NFO,59882,30,BANKNIFTY,BANKNIFTY27MAR25P58000,2025-03-27,OPTIDX,PE,58000.0,0.05
NFO,59881,30,BANKNIFTY,BANKNIFTY27MAR25C58000,2025-03-27,OPTIDX,CE,58000.0,0.05
NFO,59880,30,BANKNIFTY,BANKNIFTY27MAR25P57900,2025-03-27,OPTIDX,PE,57900.0,0.05
NFO,59879,30,BANKNIFTY,BANKNIFTY27MAR25C57900,2025-03-27,OPTIDX,CE,57900.0,0.05
NFO,59876,30,BANKNIFTY,BANKNIFTY27MAR25P57800,2025-03-27,OPTIDX,PE,57800.0,0.05
NFO,59875,30,BANKNIFTY,BANKNIFTY27MAR25C57800,2025-03-27,OPTIDX,CE,57800.0,0.05
NFO,59874,30,BANKNIFTY,BANKNIFTY27MAR25P57700,2025-03-27,OPTIDX,PE,57700.0,0.05
NFO,59873,30,BANKNIFTY,BANKNIFTY27MAR25C57700,2025-03-27,OPTIDX,CE,57700.0,0.05
NFO,59864,30,BANKNIFTY,BANKNIFTY27MAR25P57600,2025-03-27,OPTIDX,PE,57600.0,0.05
NFO,59863,30,BANKNIFTY,BANKNIFTY27MAR25C57600,2025-03-27,OPTIDX,CE,57600.0,0.05
NFO,59832,30,BANKNIFTY,BANKNIFTY27MAR25P57500,2025-03-27,OPTIDX,PE,57500.0,0.05
NFO,59831,30,BANKNIFTY,BANKNIFTY27MAR25C57500,2025-03-27,OPTIDX,CE,57500.0,0.05
NFO,59828,30,BANKNIFTY,BANKNIFTY27MAR25P57400,2025-03-27,OPTIDX,PE,57400.0,0.05
NFO,59827,30,BANKNIFTY,BANKNIFTY27MAR25C57400,2025-03-27,OPTIDX,CE,57400.0,0.05
NFO,59826,30,BANKNIFTY,BANKNIFTY27MAR25P57300,2025-03-27,OPTIDX,PE,57300.0,0.05
NFO,59825,30,BANKNIFTY,BANKNIFTY27MAR25C57300,2025-03-27,OPTIDX,CE,57300.0,0.05
NFO,59824,30,BANKNIFTY,BANKNIFTY27MAR25P57200,2025-03-27,OPTIDX,PE,57200.0,0.05
NFO,59823,30,BANKNIFTY,BANKNIFTY27MAR25C57200,2025-03-27,OPTIDX,CE,57200.0,0.05
NFO,59819,30,BANKNIFTY,BANKNIFTY27MAR25P57100,2025-03-27,OPTIDX,PE,57100.0,0.05
NFO,59818,30,BANKNIFTY,BANKNIFTY27MAR25C57100,2025-03-27,OPTIDX,CE,57100.0,0.05
NFO,59814,30,BANKNIFTY,BANKNIFTY27MAR25P56900,2025-03-27,OPTIDX,PE,56900.0,0.05
NFO,59813,30,BANKNIFTY,BANKNIFTY27MAR25C56900,2025-03-27,OPTIDX,CE,56900.0,0.05
NFO,59812,30,BANKNIFTY,BANKNIFTY27MAR25P56800,2025-03-27,OPTIDX,PE,56800.0,0.05
NFO,59811,30,BANKNIFTY,BANKNIFTY27MAR25C56800,2025-03-27,OPTIDX,CE,56800.0,0.05
NFO,59810,30,BANKNIFTY,BANKNIFTY27MAR25P56700,2025-03-27,OPTIDX,PE,56700.0,0.05
NFO,59809,30,BANKNIFTY,BANKNIFTY27MAR25C56700,2025-03-27,OPTIDX,CE,56700.0,0.05
NFO,59808,30,BANKNIFTY,BANKNIFTY27MAR25P56600,2025-03-27,OPTIDX,PE,56600.0,0.05
NFO,59807,30,BANKNIFTY,BANKNIFTY27MAR25C56600,2025-03-27,OPTIDX,CE,56600.0,0.05
NFO,59806,30,BANKNIFTY,BANKNIFTY27MAR25P56500,2025-03-27,OPTIDX,PE,56500.0,0.05
NFO,59805,30,BANKNIFTY,BANKNIFTY27MAR25C56500,2025-03-27,OPTIDX,CE,56500.0,0.05
NFO,59804,30,BANKNIFTY,BANKNIFTY27MAR25P56400,2025-03-27,OPTIDX,PE,56400.0,0.05
NFO,59803,30,BANKNIFTY,BANKNIFTY27MAR25C56400,2025-03-27,OPTIDX,CE,56400.0,0.05
NFO,59790,30,BANKNIFTY,BANKNIFTY27MAR25P56300,2025-03-27,OPTIDX,PE,56300.0,0.05
NFO,59789,30,BANKNIFTY,BANKNIFTY27MAR25C56300,2025-03-27,OPTIDX,CE,56300.0,0.05
NFO,59788,30,BANKNIFTY,BANKNIFTY27MAR25P56200,2025-03-27,OPTIDX,PE,56200.0,0.05
NFO,59787,30,BANKNIFTY,BANKNIFTY27MAR25C56200,2025-03-27,OPTIDX,CE,56200.0,0.05
NFO,59786,30,BANKNIFTY,BANKNIFTY27MAR25P56100,2025-03-27,OPTIDX,PE,56100.0,0.05
NFO,59785,30,BANKNIFTY,BANKNIFTY27MAR25C56100,2025-03-27,OPTIDX,CE,56100.0,0.05
NFO,59784,30,BANKNIFTY,BANKNIFTY27MAR25P56000,2025-03-27,OPTIDX,PE,56000.0,0.05
NFO,59783,30,BANKNIFTY,BANKNIFTY27MAR25C56000,2025-03-27,OPTIDX,CE,56000.0,0.05
NFO,59782,30,BANKNIFTY,BANKNIFTY27MAR25P55900,2025-03-27,OPTIDX,PE,55900.0,0.05
NFO,59781,30,BANKNIFTY,BANKNIFTY27MAR25C55900,2025-03-27,OPTIDX,CE,55900.0,0.05
NFO,59757,30,BANKNIFTY,BANKNIFTY27MAR25P55800,2025-03-27,OPTIDX,PE,55800.0,0.05
NFO,59756,30,BANKNIFTY,BANKNIFTY27MAR25C55800,2025-03-27,OPTIDX,CE,55800.0,0.05
NFO,59736,30,BANKNIFTY,BANKNIFTY27MAR25P55700,2025-03-27,OPTIDX,PE,55700.0,0.05
NFO,59735,30,BANKNIFTY,BANKNIFTY27MAR25C55700,2025-03-27,OPTIDX,CE,55700.0,0.05
NFO,59734,30,BANKNIFTY,BANKNIFTY27MAR25P55600,2025-03-27,OPTIDX,PE,55600.0,0.05
NFO,59733,30,BANKNIFTY,BANKNIFTY27MAR25C55600,2025-03-27,OPTIDX,CE,55600.0,0.05
NFO,59730,30,BANKNIFTY,BANKNIFTY27MAR25P55400,2025-03-27,OPTIDX,PE,55400.0,0.05
NFO,59729,30,BANKNIFTY,BANKNIFTY27MAR25C55400,2025-03-27,OPTIDX,CE,55400.0,0.05
NFO,59722,30,BANKNIFTY,BANKNIFTY27MAR25P55300,2025-03-27,OPTIDX,PE,55300.0,0.05
NFO,59721,30,BANKNIFTY,BANKNIFTY27MAR25C55300,2025-03-27,OPTIDX,CE,55300.0,0.05
NFO,59708,30,BANKNIFTY,BANKNIFTY27MAR25P55200,2025-03-27,OPTIDX,PE,55200.0,0.05
NFO,59707,30,BANKNIFTY,BANKNIFTY27MAR25C55200,2025-03-27,OPTIDX,CE,55200.0,0.05
NFO,59706,30,BANKNIFTY,BANKNIFTY27MAR25P55100,2025-03-27,OPTIDX,PE,55100.0,0.05
NFO,59705,30,BANKNIFTY,BANKNIFTY27MAR25C55100,2025-03-27,OPTIDX,CE,55100.0,0.05
NFO,59704,30,BANKNIFTY,BANKNIFTY27MAR25P55000,2025-03-27,OPTIDX,PE,55000.0,0.05
NFO,59703,30,BANKNIFTY,BANKNIFTY27MAR25C55000,2025-03-27,OPTIDX,CE,55000.0,0.05
NFO,59698,30,BANKNIFTY,BANKNIFTY27MAR25P54900,2025-03-27,OPTIDX,PE,54900.0,0.05
NFO,59697,30,BANKNIFTY,BANKNIFTY27MAR25C54900,2025-03-27,OPTIDX,CE,54900.0,0.05
NFO,59692,30,BANKNIFTY,BANKNIFTY27MAR25P54800,2025-03-27,OPTIDX,PE,54800.0,0.05
NFO,59691,30,BANKNIFTY,BANKNIFTY27MAR25C54800,2025-03-27,OPTIDX,CE,54800.0,0.05
NFO,59684,30,BANKNIFTY,BANKNIFTY27MAR25P54700,2025-03-27,OPTIDX,PE,54700.0,0.05
NFO,59683,30,BANKNIFTY,BANKNIFTY27MAR25C54700,2025-03-27,OPTIDX,CE,54700.0,0.05
NFO,59678,30,BANKNIFTY,BANKNIFTY27MAR25P54600,2025-03-27,OPTIDX,PE,54600.0,0.05
NFO,59677,30,BANKNIFTY,BANKNIFTY27MAR25C54600,2025-03-27,OPTIDX,CE,54600.0,0.05
NFO,59674,30,BANKNIFTY,BANKNIFTY27MAR25P54500,2025-03-27,OPTIDX,PE,54500.0,0.05
NFO,59673,30,BANKNIFTY,BANKNIFTY27MAR25C54500,2025-03-27,OPTIDX,CE,54500.0,0.05
NFO,59670,30,BANKNIFTY,BANKNIFTY27MAR25P54400,2025-03-27,OPTIDX,PE,54400.0,0.05
NFO,59669,30,BANKNIFTY,BANKNIFTY27MAR25C54400,2025-03-27,OPTIDX,CE,54400.0,0.05
NFO,59668,30,BANKNIFTY,BANKNIFTY27MAR25P54300,2025-03-27,OPTIDX,PE,54300.0,0.05
NFO,59667,30,BANKNIFTY,BANKNIFTY27MAR25C54300,2025-03-27,OPTIDX,CE,54300.0,0.05
NFO,59666,30,BANKNIFTY,BANKNIFTY27MAR25P54200,2025-03-27,OPTIDX,PE,54200.0,0.05
NFO,59665,30,BANKNIFTY,BANKNIFTY27MAR25C54200,2025-03-27,OPTIDX,CE,54200.0,0.05
NFO,59650,30,BANKNIFTY,BANKNIFTY27MAR25P54100,2025-03-27,OPTIDX,PE,54100.0,0.05
NFO,59649,30,BANKNIFTY,BANKNIFTY27MAR25C54100,2025-03-27,OPTIDX,CE,54100.0,0.05
NFO,59648,30,BANKNIFTY,BANKNIFTY27MAR25P53900,2025-03-27,OPTIDX,PE,53900.0,0.05
NFO,59647,30,BANKNIFTY,BANKNIFTY27MAR25C53900,2025-03-27,OPTIDX,CE,53900.0,0.05
NFO,59640,30,BANKNIFTY,BANKNIFTY27MAR25P53800,2025-03-27,OPTIDX,PE,53800.0,0.05
NFO,59639,30,BANKNIFTY,BANKNIFTY27MAR25C53800,2025-03-27,OPTIDX,CE,53800.0,0.05
NFO,59633,30,BANKNIFTY,BANKNIFTY27MAR25P53700,2025-03-27,OPTIDX,PE,53700.0,0.05
NFO,59632,30,BANKNIFTY,BANKNIFTY27MAR25C53700,2025-03-27,OPTIDX,CE,53700.0,0.05
NFO,59631,30,BANKNIFTY,BANKNIFTY27MAR25P53600,2025-03-27,OPTIDX,PE,53600.0,0.05
NFO,59630,30,BANKNIFTY,BANKNIFTY27MAR25C53600,2025-03-27,OPTIDX,CE,53600.0,0.05
NFO,59629,30,BANKNIFTY,BANKNIFTY27MAR25P53500,2025-03-27,OPTIDX,PE,53500.0,0.05
NFO,59628,30,BANKNIFTY,BANKNIFTY27MAR25C53500,2025-03-27,OPTIDX,CE,53500.0,0.05
NFO,59627,30,BANKNIFTY,BANKNIFTY27MAR25P53400,2025-03-27,OPTIDX,PE,53400.0,0.05
NFO,59625,30,BANKNIFTY,BANKNIFTY27MAR25C53400,2025-03-27,OPTIDX,CE,53400.0,0.05
NFO,59614,30,BANKNIFTY,BANKNIFTY27MAR25P53300,2025-03-27,OPTIDX,PE,53300.0,0.05
NFO,59613,30,BANKNIFTY,BANKNIFTY27MAR25C53300,2025-03-27,OPTIDX,CE,53300.0,0.05
NFO,59612,30,BANKNIFTY,BANKNIFTY27MAR25P53200,2025-03-27,OPTIDX,PE,53200.0,0.05
NFO,59611,30,BANKNIFTY,BANKNIFTY27MAR25C53200,2025-03-27,OPTIDX,CE,53200.0,0.05
NFO,59610,30,BANKNIFTY,BANKNIFTY27MAR25P53100,2025-03-27,OPTIDX,PE,53100.0,0.05
NFO,59609,30,BANKNIFTY,BANKNIFTY27MAR25C53100,2025-03-27,OPTIDX,CE,53100.0,0.05
NFO,59600,30,BANKNIFTY,BANKNIFTY27MAR25P53000,2025-03-27,OPTIDX,PE,53000.0,0.05
NFO,59599,30,BANKNIFTY,BANKNIFTY27MAR25C53000,2025-03-27,OPTIDX,CE,53000.0,0.05
NFO,59596,30,BANKNIFTY,BANKNIFTY27MAR25P52900,2025-03-27,OPTIDX,PE,52900.0,0.05
NFO,59595,30,BANKNIFTY,BANKNIFTY27MAR25C52900,2025-03-27,OPTIDX,CE,52900.0,0.05
NFO,59592,30,BANKNIFTY,BANKNIFTY27MAR25P52800,2025-03-27,OPTIDX,PE,52800.0,0.05
NFO,59591,30,BANKNIFTY,BANKNIFTY27MAR25C52800,2025-03-27,OPTIDX,CE,52800.0,0.05
NFO,59590,30,BANKNIFTY,BANKNIFTY27MAR25P52700,2025-03-27,OPTIDX,PE,52700.0,0.05
NFO,59589,30,BANKNIFTY,BANKNIFTY27MAR25C52700,2025-03-27,OPTIDX,CE,52700.0,0.05
NFO,59570,30,BANKNIFTY,BANKNIFTY27MAR25P52600,2025-03-27,OPTIDX,PE,52600.0,0.05
NFO,59569,30,BANKNIFTY,BANKNIFTY27MAR25C52600,2025-03-27,OPTIDX,CE,52600.0,0.05
NFO,59568,30,BANKNIFTY,BANKNIFTY27MAR25P52400,2025-03-27,OPTIDX,PE,52400.0,0.05
NFO,59567,30,BANKNIFTY,BANKNIFTY27MAR25C52400,2025-03-27,OPTIDX,CE,52400.0,0.05
